current_symbol	submitted_item	validated_id	FBID_KEY	ANNOTATION_SYMBOL	LOCATION_ARM	LOCATION_MAX	LOCATION_MIN	LOCATION_STRAND	NAME	SYMBOL
asRNA:CR45713	CR45713	FBgn0267277	FBgn0267277	CR45713	2L	21234035	21232745	1	antisense RNA:CR45713	asRNA:CR45713
asRNA:CR45714	CR45714	FBgn0267278	FBgn0267278	CR45714	X	18481132	18480072	1	antisense RNA:CR45714	asRNA:CR45714
asRNA:CR45738	CR45738	FBgn0267302	FBgn0267302	CR45738	3L	4240505	4240069	-1	antisense RNA:CR45738	asRNA:CR45738
asRNA:CR45778	CR45778	FBgn0267425	FBgn0267425	CR45778	2L	11012135	11011162	-1	antisense RNA:CR45778	asRNA:CR45778
asRNA:CR45789	CR45789	FBgn0267439	FBgn0267439	CR45789	2L	10393434	10392867	-1	antisense RNA:CR45789	asRNA:CR45789
asRNA:CR45797	CR45797	FBgn0267447	FBgn0267447	CR45797	X	488333	487898	-1	antisense RNA:CR45797	asRNA:CR45797
asRNA:CR45798	CR45798	FBgn0267448	FBgn0267448	CR45798	3R	21267794	21266255	1	antisense RNA:CR45798	asRNA:CR45798
asRNA:CR45800	CR45800	FBgn0267450	FBgn0267450	CR45800	3R	20326260	20325529	1	antisense RNA:CR45800	asRNA:CR45800
asRNA:CR45801	CR45801	FBgn0267451	FBgn0267451	CR45801	3L	21029701	21028959	-1	antisense RNA:CR45801	asRNA:CR45801
asRNA:CR45804	CR45804	FBgn0267454	FBgn0267454	CR45804	3L	9694705	9693821	1	antisense RNA:CR45804	asRNA:CR45804
asRNA:CR45806	CR45806	FBgn0267456	FBgn0267456	CR45806	3L	176104	175138	1	antisense RNA:CR45806	asRNA:CR45806
asRNA:CR45807	CR45807	FBgn0267457	FBgn0267457	CR45807	3L	600914	599399	1	antisense RNA:CR45807	asRNA:CR45807
asRNA:CR45812	CR45812	FBgn0267462	FBgn0267462	CR45812	3L	1495119	1494499	1	antisense RNA:CR45812	asRNA:CR45812
asRNA:CR45813	CR45813	FBgn0267463	FBgn0267463	CR45813	3L	1549900	1549448	-1	antisense RNA:CR45813	asRNA:CR45813
asRNA:CR45814	CR45814	FBgn0267464	FBgn0267464	CR45814	3L	1618190	1617485	1	antisense RNA:CR45814	asRNA:CR45814
asRNA:CR45815	CR45815	FBgn0267465	FBgn0267465	CR45815	3L	1649699	1648628	-1	antisense RNA:CR45815	asRNA:CR45815
asRNA:CR45818	CR45818	FBgn0267468	FBgn0267468	CR45818	3L	1797272	1796854	-1	antisense RNA:CR45818	asRNA:CR45818
asRNA:CR45822	CR45822	FBgn0267472	FBgn0267472	CR45822	3L	7356598	7355717	1	antisense RNA:CR45822	asRNA:CR45822
asRNA:CR45827	CR45827	FBgn0267477	FBgn0267477	CR45827	3L	1964285	1963143	1	antisense RNA:CR45827	asRNA:CR45827
asRNA:CR45828	CR45828	FBgn0267478	FBgn0267478	CR45828	3L	1963700	1963213	-1	antisense RNA:CR45828	asRNA:CR45828
asRNA:CR45831	CR45831	FBgn0267481	FBgn0267481	CR45831	3L	5768704	5767321	1	antisense RNA:CR45831	asRNA:CR45831
asRNA:CR45832	CR45832	FBgn0267482	FBgn0267482	CR45832	3L	7038347	7037825	-1	antisense RNA:CR45832	asRNA:CR45832
asRNA:CR45835	CR45835	FBgn0267485	FBgn0267485	CR45835	3L	7363598	7361639	-1	antisense RNA:CR45835	asRNA:CR45835
asRNA:CR45865	CR45865	FBgn0267525	FBgn0267525	CR45865	3L	16612827	16612500	-1	antisense RNA:CR45865	asRNA:CR45865
asRNA:CR45867	CR45867	FBgn0267527	FBgn0267527	CR45867	3L	8056208	8055801	1	antisense RNA:CR45867	asRNA:CR45867
asRNA:CR45868	CR45868	FBgn0267528	FBgn0267528	CR45868	3L	8058093	8057501	1	antisense RNA:CR45868	asRNA:CR45868
asRNA:CR45870	CR45870	FBgn0267530	FBgn0267530	CR45870	3L	8185221	8184252	1	antisense RNA:CR45870	asRNA:CR45870
asRNA:CR45873	CR45873	FBgn0267533	FBgn0267533	CR45873	3L	9457296	9456339	1	antisense RNA:CR45873	asRNA:CR45873
asRNA:CR45874	CR45874	FBgn0267534	FBgn0267534	CR45874	3L	9510889	9510017	1	antisense RNA:CR45874	asRNA:CR45874
asRNA:CR45875	CR45875	FBgn0267535	FBgn0267535	CR45875	3L	9892109	9890816	-1	antisense RNA:CR45875	asRNA:CR45875
asRNA:CR45882	CR45882	FBgn0267542	FBgn0267542	CR45882	3L	11668877	11668211	1	antisense RNA:CR45882	asRNA:CR45882
asRNA:CR45889	CR45889	FBgn0267549	FBgn0267549	CR45889	3L	16042968	16042395	1	antisense RNA:CR45889	asRNA:CR45889
asRNA:CR45891	CR45891	FBgn0267551	FBgn0267551	CR45891	3R	15803495	15802854	-1	antisense RNA:CR45891	asRNA:CR45891
asRNA:CR45892	CR45892	FBgn0267552	FBgn0267552	CR45892	3L	12133605	12132455	-1	antisense RNA:CR45892	asRNA:CR45892
asRNA:CR45894	CR45894	FBgn0267554	FBgn0267554	CR45894	3L	16353916	16353498	1	antisense RNA:CR45894	asRNA:CR45894
asRNA:CR45895	CR45895	FBgn0267555	FBgn0267555	CR45895	3L	16587805	16587111	-1	antisense RNA:CR45895	asRNA:CR45895
asRNA:CR45896	CR45896	FBgn0267556	FBgn0267556	CR45896	3L	7513354	7510942	-1	antisense RNA:CR45896	asRNA:CR45896
asRNA:CR45907	CR45907	FBgn0267567	FBgn0267567	CR45907	3R	7086140	7085660	1	antisense RNA:CR45907	asRNA:CR45907
asRNA:CR45908	CR45908	FBgn0267568	FBgn0267568	CR45908	3R	7075487	7074776	-1	antisense RNA:CR45908	asRNA:CR45908
asRNA:CR45912	CR45912	FBgn0267572	FBgn0267572	CR45912	3L	18866107	18858690	-1	antisense RNA:CR45912	asRNA:CR45912
asRNA:CR45925	CR45925	FBgn0267587	FBgn0267587	CR45925	2R	19396849	19396500	1	antisense RNA:CR45925	asRNA:CR45925
asRNA:CR45926	CR45926	FBgn0267588	FBgn0267588	CR45926	2R	23906700	23905334	1	antisense RNA:CR45926	asRNA:CR45926
asRNA:CR45927	CR45927	FBgn0267589	FBgn0267589	CR45927	2R	15541300	15540887	1	antisense RNA:CR45927	asRNA:CR45927
asRNA:CR45928	CR45928	FBgn0267590	FBgn0267590	CR45928	2R	23851500	23850330	1	antisense RNA:CR45928	asRNA:CR45928
asRNA:CR45929	CR45929	FBgn0267591	FBgn0267591	CR45929	X	1901162	1900768	1	antisense RNA:CR45929	asRNA:CR45929
asRNA:CR45943	CR45943	FBgn0267605	FBgn0267605	CR45943	3L	20838700	20838313	-1	antisense RNA:CR45943	asRNA:CR45943
asRNA:CR45944	CR45944	FBgn0267606	FBgn0267606	CR45944	3L	21004201	21003707	1	antisense RNA:CR45944	asRNA:CR45944
asRNA:CR45951	CR45951	FBgn0267613	FBgn0267613	CR45951	3L	21196136	21194617	1	antisense RNA:CR45951	asRNA:CR45951
asRNA:CR45952	CR45952	FBgn0267614	FBgn0267614	CR45952	3L	21304135	21302421	1	antisense RNA:CR45952	asRNA:CR45952
asRNA:CR45960	CR45960	FBgn0267622	FBgn0267622	CR45960	3L	22275716	22274083	-1	antisense RNA:CR45960	asRNA:CR45960
asRNA:CR45968	CR45968	FBgn0267630	FBgn0267630	CR45968	3L	22873723	22872380	-1	antisense RNA:CR45968	asRNA:CR45968
asRNA:CR45969	CR45969	FBgn0267631	FBgn0267631	CR45969	3L	22872107	22871813	1	antisense RNA:CR45969	asRNA:CR45969
asRNA:CR45970	CR45970	FBgn0267632	FBgn0267632	CR45970	3L	22880399	22879259	-1	antisense RNA:CR45970	asRNA:CR45970
asRNA:CR45999	CR45999	FBgn0267661	FBgn0267661	CR45999	3R	4397548	4395549	1	antisense RNA:CR45999	asRNA:CR45999
asRNA:CR46005	CR46005	FBgn0267667	FBgn0267667	CR46005	3L	6132074	6125398	1	antisense RNA:CR46005	asRNA:CR46005
asRNA:CR46020	CR46020	FBgn0267684	FBgn0267684	CR46020	3R	14265535	14264829	1	antisense RNA:CR46020	asRNA:CR46020
asRNA:CR46029	CR46029	FBgn0267693	FBgn0267693	CR46029	3R	16480850	16473229	-1	antisense RNA:CR46029	asRNA:CR46029
asRNA:CR46033	CR46033	FBgn0267697	FBgn0267697	CR46033	3L	16664913	16663903	1	antisense RNA:CR46033	asRNA:CR46033
asRNA:CR46044	CR46044	FBgn0267711	FBgn0267711	CR46044	3R	20588549	20588003	1	antisense RNA:CR46044	asRNA:CR46044
asRNA:CR46045	CR46045	FBgn0267712	FBgn0267712	CR46045	3R	21102889	21102008	-1	antisense RNA:CR46045	asRNA:CR46045
asRNA:CR46050	CR46050	FBgn0267717	FBgn0267717	CR46050	3L	11229437	11229029	-1	antisense RNA:CR46050	asRNA:CR46050
asRNA:CR46055	CR46055	FBgn0267722	FBgn0267722	CR46055	3R	21633322	21632705	1	antisense RNA:CR46055	asRNA:CR46055
asRNA:CR46058	CR46058	FBgn0267725	FBgn0267725	CR46058	3R	15403707	15402982	1	antisense RNA:CR46058	asRNA:CR46058
asRNA:CR46066	CR46066	FBgn0267735	FBgn0267735	CR46066	2L	21666851	21665849	1	antisense RNA:CR46066	asRNA:CR46066
asRNA:CR46067	CR46067	FBgn0267736	FBgn0267736	CR46067	3L	14054304	14053100	-1	antisense RNA:CR46067	asRNA:CR46067
asRNA:CR46068	CR46068	FBgn0267737	FBgn0267737	CR46068	3L	21333511	21333010	-1	antisense RNA:CR46068	asRNA:CR46068
asRNA:CR46069	CR46069	FBgn0267738	FBgn0267738	CR46069	2L	2518845	2517205	1	antisense RNA:CR46069	asRNA:CR46069
asRNA:CR46070	CR46070	FBgn0267739	FBgn0267739	CR46070	2L	12041515	12040782	1	antisense RNA:CR46070	asRNA:CR46070
asRNA:CR46081	CR46081	FBgn0267750	FBgn0267750	CR46081	3R	15276217	15275601	-1	antisense RNA:CR46081	asRNA:CR46081
asRNA:CR46082	CR46082	FBgn0267751	FBgn0267751	CR46082	3R	30137581	30135008	1	antisense RNA:CR46082	asRNA:CR46082
asRNA:CR46089	CR46089	FBgn0267758	FBgn0267758	CR46089	3R	23057984	23052916	1	antisense RNA:CR46089	asRNA:CR46089
asRNA:CR46091	CR46091	FBgn0267760	FBgn0267760	CR46091	3R	23747148	23746311	-1	antisense RNA:CR46091	asRNA:CR46091
asRNA:CR46092	CR46092	FBgn0267761	FBgn0267761	CR46092	3R	23958388	23957305	1	antisense RNA:CR46092	asRNA:CR46092
asRNA:CR46093	CR46093	FBgn0267762	FBgn0267762	CR46093	3R	24319782	24318816	-1	antisense RNA:CR46093	asRNA:CR46093
asRNA:CR46096	CR46096	FBgn0267765	FBgn0267765	CR46096	3R	24817131	24815759	1	antisense RNA:CR46096	asRNA:CR46096
asRNA:CR46097	CR46097	FBgn0267766	FBgn0267766	CR46097	3R	24925344	24924416	-1	antisense RNA:CR46097	asRNA:CR46097
asRNA:CR46101	CR46101	FBgn0267770	FBgn0267770	CR46101	3R	25658274	25657393	1	antisense RNA:CR46101	asRNA:CR46101
asRNA:CR46104	CR46104	FBgn0267773	FBgn0267773	CR46104	3R	28337629	28336889	1	antisense RNA:CR46104	asRNA:CR46104
asRNA:CR46105	CR46105	FBgn0267774	FBgn0267774	CR46105	3R	28340800	28340412	-1	antisense RNA:CR46105	asRNA:CR46105
asRNA:CR46107	CR46107	FBgn0267776	FBgn0267776	CR46107	3R	29055703	29054343	-1	antisense RNA:CR46107	asRNA:CR46107
asRNA:CR46109	CR46109	FBgn0267778	FBgn0267778	CR46109	3R	29746083	29745209	-1	antisense RNA:CR46109	asRNA:CR46109
asRNA:CR46128	CR46128	FBgn0267803	FBgn0267803	CR46128	3R	7541279	7537842	1	antisense RNA:CR46128	asRNA:CR46128
asRNA:CR46133	CR46133	FBgn0267808	FBgn0267808	CR46133	3R	5858894	5858195	1	antisense RNA:CR46133	asRNA:CR46133
asRNA:CR46134	CR46134	FBgn0267809	FBgn0267809	CR46134	3R	5665032	5662901	-1	antisense RNA:CR46134	asRNA:CR46134
asRNA:CR46135	CR46135	FBgn0267810	FBgn0267810	CR46135	3R	5616308	5613280	-1	antisense RNA:CR46135	asRNA:CR46135
asRNA:CR46136	CR46136	FBgn0267811	FBgn0267811	CR46136	3R	5561573	5560472	1	antisense RNA:CR46136	asRNA:CR46136
asRNA:CR46137	CR46137	FBgn0267812	FBgn0267812	CR46137	3R	4737908	4737500	1	antisense RNA:CR46137	asRNA:CR46137
asRNA:CR46138	CR46138	FBgn0267813	FBgn0267813	CR46138	3R	4436101	4434624	-1	antisense RNA:CR46138	asRNA:CR46138
asRNA:CR46139	CR46139	FBgn0267814	FBgn0267814	CR46139	3R	4394493	4393350	1	antisense RNA:CR46139	asRNA:CR46139
asRNA:CR46140	CR46140	FBgn0267815	FBgn0267815	CR46140	3R	4310869	4309944	1	antisense RNA:CR46140	asRNA:CR46140
asRNA:CR46144	CR46144	FBgn0267819	FBgn0267819	CR46144	3R	9796050	9795008	-1	antisense RNA:CR46144	asRNA:CR46144
asRNA:CR46194	CR46194	FBgn0267913	FBgn0267913	CR46194	2R	12171706	12169558	-1	antisense RNA:CR46194	asRNA:CR46194
asRNA:CR46195	CR46195	FBgn0267914	FBgn0267914	CR46195	X	8565178	8564408	-1	antisense RNA:CR46195	asRNA:CR46195
asRNA:CR46251	CR46251	FBgn0267984	FBgn0267984	CR46251	3L	12808545	12806687	-1	antisense RNA:CR46251	asRNA:CR46251
asRNA:CR46256	CR46256	FBgn0267989	FBgn0267989	CR46256	2L	13175365	13174227	1	antisense RNA:CR46256	asRNA:CR46256
asRNA:CR46262	CR46262	FBgn0267995	FBgn0267995	CR46262	2L	284255	283807	1	antisense RNA:CR46262	asRNA:CR46262
asRNA:CR46263	CR46263	FBgn0267996	FBgn0267996	CR46263	2L	288292	286383	1	antisense RNA:CR46263	asRNA:CR46263
asRNA:CR46266	CR46266	FBgn0275434	FBgn0275434	CR46266	3L	13842198	13840611	1	antisense RNA:CR46266	asRNA:CR46266
asRNA:Eig63F-2	Eig63F-2	FBgn0004911	FBgn0004911	CR32265	3L	3935992	3934718	1	antisense RNA:Ecdysone-induced gene 63F 2	asRNA:Eig63F-2
asRNA:TS15	lncRNA:TS15	FBgn0266027	FBgn0266027	CR44792	2L	3398444	3397323	-1	antisense RNA:testis-specific 15	asRNA:TS15
asRNA:bsAS	CR44811	FBgn0266046	FBgn0266046	CR44811	2R	24369689	24351477	-1	blistered anti-sense lncRNA	asRNA:bsAS
asf1	asf1	FBgn0029094	FBgn0029094	CG9383	3L	19620398	19618894	1	anti-silencing factor 1	asf1
ash1	ash1	FBgn0005386	FBgn0005386	CG8887	3L	19598755	19590773	-1	absent, small, or homeotic discs 1	ash1
ash2	ash2	FBgn0000139	FBgn0000139	CG6677	3R	24653376	24650125	1	absent, small, or homeotic discs 2	ash2
asl	asl	FBgn0261004	FBgn0261004	CG2919	3R	5606543	5603236	-1	asterless	asl
asp	asp	FBgn0000140	FBgn0000140	CG6875	3R	24760513	24753849	1	abnormal spindle	asp
aspr	CG9572	FBgn0031089	FBgn0031089	CG9572	X	20155514	20148124	1	asperous	aspr
asrij	asrij	FBgn0034793	FBgn0034793	CG13533	2R	22887578	22886398	1	asrij	asrij
asun	asun	FBgn0020407	FBgn0020407	CG6814	3R	16266891	16264271	1	asunder	asun
atilla	atilla	FBgn0032422	FBgn0032422	CG6579	2L	12177886	12175451	-1	atilla	atilla
atk	atk	FBgn0036995	FBgn0036995	CG5195	3L	20464862	20454690	-1	artichoke	atk
atms	atms	FBgn0010750	FBgn0010750	CG2503	3R	4777490	4750035	1	antimeros	atms
ato	ato	FBgn0010433	FBgn0010433	CG7508	3R	8279274	8278052	1	atonal	ato
aub	aub	FBgn0000146	FBgn0000146	CG6137	2L	11001476	10997819	-1	aubergine	aub
aurA	aurA	FBgn0000147	FBgn0000147	CG3068	3R	11964826	11963124	1	aurora A	aurA
aurB	aurB	FBgn0024227	FBgn0024227	CG6620	2L	10858094	10856797	-1	aurora B	aurB
aus	CG16791	FBgn0038881	FBgn0038881	CG16791	3R	21349601	21318300	-1	argus	aus
aux	aux	FBgn0037218	FBgn0037218	CG1107	3R	4227518	4211783	1	auxilin	aux
ave	ave	FBgn0050476	FBgn0050476	CG30476	2R	14753269	14752521	1	aveugle	ave
awd	awd	FBgn0000150	FBgn0000150	CG2210	3R	31746077	31745172	-1	abnormal wing discs	awd
axed	CG8398	FBgn0035708	FBgn0035708	CG8398	3L	6619113	6609325	1	axundead	axed
axo	axo	FBgn0262870	FBgn0262870	CG43225	3L	4687317	4629604	-1	axotactin	axo
az2	az2	FBgn0025185	FBgn0025185	CG1605	2R	7512749	7510622	-1	az2	az2
azot	azot	FBgn0033238	FBgn0033238	CG11165	2R	7950465	7949839	1	ahuizotl	azot
bab1	bab1	FBgn0004870	FBgn0004870	CG9097	3L	1101089	1036369	-1	bric a brac 1	bab1
bab2	bab2	FBgn0025525	FBgn0025525	CG9102	3L	1177276	1140429	-1	bric a brac 2	bab2
babo	babo	FBgn0011300	FBgn0011300	CG8224	2R	8962796	8952339	1	baboon	babo
babos	babos	FBgn0034724	FBgn0034724	CG3624	2R	22402059	22393876	-1	babos	babos
baf	baf	FBgn0031977	FBgn0031977	CG7380	2L	8030565	8029462	1	barrier to autointegration factor	baf
bai	bai	FBgn0045866	FBgn0045866	CG11785	3R	25040443	25039374	1	baiser	bai
ball	ball	FBgn0027889	FBgn0027889	CG6386	3R	26866807	26864605	-1	ballchen	ball
barc	barc	FBgn0037081	FBgn0037081	CG6049	3L	21433134	21420388	-1	barricade	barc
bark	bark	FBgn0031571	FBgn0031571	CG3921	2L	3802726	3787167	1	bark beetle	bark
barr	barr	FBgn0014127	FBgn0014127	CG10726	2L	20061370	20058163	-1	barren	barr
baz	baz	FBgn0000163	FBgn0000163	CG5055	X	17200728	17160006	1	bazooka	baz
bbc	bbc	FBgn0033844	FBgn0033844	CG6016	2R	13494862	13486634	-1	bb in a boxcar	bbc
bbg	bbg	FBgn0087007	FBgn0087007	CG42230	3L	14536276	14412828	-1	big bang	bbg
bbx	bbx	FBgn0024251	FBgn0024251	CG1414	X	21373145	21363028	1	bobby sox	bbx
bc10	bc10	FBgn0040239	FBgn0040239	CG4867	3L	5566765	5565231	1	bc10	bc10
bcd	bcd	FBgn0000166	FBgn0000166	CG1034	3R	6759466	6755842	-1	bicoid	bcd
bchs	bchs	FBgn0043362	FBgn0043362	CG14001	2L	5922776	5907169	1	blue cheese	bchs
bcn92	bcn92	FBgn0013432	FBgn0013432	CG3717	X	2149647	2148463	-1	bcn92	bcn92
bdg	bdg	FBgn0034049	FBgn0034049	CG8291	2R	15931935	15923040	-1	bedraggled	bdg
bdl	bdl	FBgn0028482	FBgn0028482	CG16857	2L	4331830	4324554	1	borderless	bdl
beag	beag	FBgn0037660	FBgn0037660	CG18005	3R	9065078	9063132	-1	beag	beag
beat-IIIa	beat-IIIa	FBgn0265607	FBgn0265607	CG12621	2L	17173118	17131024	1	beaten path IIIa	beat-IIIa
beat-IIIb	beat-IIIb	FBgn0053179	FBgn0053179	CG33179	2L	16993984	16973091	1	beaten path IIIb	beat-IIIb
beat-IIIc	beat-IIIc	FBgn0032629	FBgn0032629	CG15138	2L	17260734	17187637	-1	beaten path IIIc	beat-IIIc
beat-IIa	beat-IIa	FBgn0038498	FBgn0038498	CG14334	3R	17366119	17320004	-1	beaten path IIa	beat-IIa
beat-IIb	beat-IIb	FBgn0038494	FBgn0038494	CG4135	3R	17265049	17232253	-1	beaten path IIb	beat-IIb
beat-IV	beat-IV	FBgn0039089	FBgn0039089	CG10152	3R	23580077	23557412	1	beaten path IV	beat-IV
beat-Ia	beat-Ia	FBgn0013433	FBgn0013433	CG4846	2L	16081684	16049965	1	beaten path Ia	beat-Ia
beat-Ib	beat-Ib	FBgn0028645	FBgn0028645	CG7644	2L	15962435	15905134	-1	beaten path Ib	beat-Ib
beat-Ic	beat-Ic	FBgn0028644	FBgn0028644	CG4838	2L	16041703	16000291	1	beaten path Ic	beat-Ic
beat-VI	beat-VI	FBgn0039584	FBgn0039584	CG14064	3R	28474814	28418208	1	beaten path VI	beat-VI
beat-VII	beat-VII	FBgn0250908	FBgn0250908	CG42242	3R	26681966	26645282	-1	beaten path VII	beat-VII
beat-Va	beat-Va	FBgn0038087	FBgn0038087	CG10134	3R	12848419	12840560	-1	beaten path Va	beat-Va
beat-Vb	beat-Vb	FBgn0038092	FBgn0038092	CG31298	3R	12934813	12916056	1	beaten path Vb	beat-Vb
beat-Vc	beat-Vc	FBgn0038084	FBgn0038084	CG14390	3R	12783216	12746036	-1	beaten path Vc	beat-Vc
beg	beg	FBgn0036691	FBgn0036691	CG7842	3L	17036865	17035668	1	bad egg	beg
bel	bel	FBgn0263231	FBgn0263231	CG9748	3R	8660761	8654975	-1	belle	bel
beta'COP	beta'COP	FBgn0025724	FBgn0025724	CG6699	2L	13382382	13378902	1	Coat Protein (coatomer) beta'	beta'COP
beta-Man	beta-Man	FBgn0037215	FBgn0037215	CG12582	3R	4204572	4197206	1	beta-Mannosidase	beta-Man
beta-PheRS	beta-PheRS	FBgn0039175	FBgn0039175	CG5706	3R	24252679	24250460	-1	Phenylalanyl-tRNA synthetase, beta-subunit	beta-PheRS
beta-Spec	beta-Spec	FBgn0250788	FBgn0250788	CG5870	X	17669371	17657372	1	beta Spectrin	beta-Spec
beta3GalTII	beta3GalTII	FBgn0033315	FBgn0033315	CG8734	2R	8627611	8626181	-1	beta-1,3-Galactosyltransferase II	beta3GalTII
beta4GalNAcTA	beta4GalNAcTA	FBgn0027538	FBgn0027538	CG8536	2R	14261150	14259030	1	beta1,4-N-acetylgalactosaminyltransferase A	beta4GalNAcTA
beta4GalNAcTB	beta4GalNAcTB	FBgn0039625	FBgn0039625	CG14517	3R	29034008	29032660	-1	beta1,4-N-acetylgalactosaminyltransferase B	beta4GalNAcTB
beta4GalT7	beta4GalT7	FBgn0039258	FBgn0039258	CG11780	3R	25024482	25023256	1	beta-4-galactosyltransferase 7	beta4GalT7
betaCOP	betaCOP	FBgn0008635	FBgn0008635	CG6223	X	18385242	18381549	-1	Coat Protein (coatomer) beta	betaCOP
betaGlu	betaGlu	FBgn0270927	FBgn0270927	CG2135	3R	31771848	31769293	-1	beta glucuronidase	betaGlu
betaNACtes3	betaNACtes3	FBgn0052601	FBgn0052601	CG32601	X	14379826	14378806	1	Nascent-associated complex beta-subunit-like, testis 3	betaNACtes3
betaNACtes4	betaNACtes4	FBgn0030566	FBgn0030566	CG18313	X	14381416	14380351	1	Nascent-associated complex beta-subunit-like, testis 4	betaNACtes4
betaNACtes6	betaNACtes6	FBgn0052598	FBgn0052598	CG32598	X	14317150	14316130	-1	Nascent-associated complex beta-subunit-like, testis 6	betaNACtes6
betaTry	betaTry	FBgn0010357	FBgn0010357	CG18211	2R	11347395	11346325	1	betaTrypsin	betaTry
betaTub56D	betaTub56D	FBgn0284243	FBgn0284243	CG9277	2R	19451600	19447319	-1	beta-Tubulin at 56D	betaTub56D
betaTub60D	betaTub60D	FBgn0003888	FBgn0003888	CG3401	2R	24313099	24305881	1	beta-Tubulin at 60D	betaTub60D
betaTub65B	CG32396	FBgn0052396	FBgn0052396	CG32396	3L	6532429	6530729	1	beta-Tubulin at 65B	betaTub65B
betaTub85D	betaTub85D	FBgn0003889	FBgn0003889	CG9359	3R	9410282	9408383	-1	beta-Tubulin at 85D	betaTub85D
betaTub97EF	betaTub97EF	FBgn0003890	FBgn0003890	CG4869	3R	27988384	27967008	-1	beta-Tubulin at 97EF	betaTub97EF
betaggt-I	betaggt-I	FBgn0015000	FBgn0015000	CG3469	2L	4948324	4945579	1	beta subunit of type I geranylgeranyl transferase	betaggt-I
bgm	bgm	FBgn0027348	FBgn0027348	CG4501	2L	14019328	14013004	1	bubblegum	bgm
bi	bi	FBgn0000179	FBgn0000179	CG3578	X	4485647	4412856	1	bifid	bi
bib	bib	FBgn0000180	FBgn0000180	CG4722	2L	9995538	9984645	1	big brain	bib
bif	bif	FBgn0014133	FBgn0014133	CG1822	X	11694740	11678970	1	bifocal	bif
bigmax	bigmax	FBgn0039509	FBgn0039509	CG3350	3R	27288526	27287366	-1	bigmax	bigmax
bin3	bin3	FBgn0263144	FBgn0263144	CG8276	2R	6240602	6214568	1	bicoid-interacting protein 3	bin3
bip1	bip1	FBgn0026263	FBgn0026263	CG7574	3L	8058713	8054333	-1	bip1	bip1
blanks	blanks	FBgn0035608	FBgn0035608	CG10630	3L	5498958	5497523	-1	blanks	blanks
blot	blot	FBgn0027660	FBgn0027660	CG3897	3L	17421514	17396031	-1	bloated tubules	blot
blow	blow	FBgn0004133	FBgn0004133	CG1363	2R	7587079	7580488	-1	blown fuse	blow
blw	blw	FBgn0011211	FBgn0011211	CG3612	2R	22802180	22799099	1	bellwether	blw
bma	bma	FBgn0085385	FBgn0085385	CG34356	3L	9967298	9908120	1	black match	bma
bmm	bmm	FBgn0036449	FBgn0036449	CG5295	3L	14786412	14776496	-1	brummer	bmm
bnb	bnb	FBgn0001090	FBgn0001090	CG7088	X	18797687	18794246	-1	bangles and beads	bnb
bnl	bnl	FBgn0014135	FBgn0014135	CG4608	3R	19836817	19794073	-1	branchless	bnl
boca	boca	FBgn0004132	FBgn0004132	CG30498	2R	7566738	7565873	-1	boca	boca
bocks	bocks	FBgn0037719	FBgn0037719	CG9424	3R	9591002	9589468	-1	bocksbeutel	bocks
boi	boi	FBgn0040388	FBgn0040388	CG32796	X	2470043	2444167	-1	brother of ihog	boi
boil	boil	FBgn0029730	FBgn0029730	CG12681	X	4877263	4875670	1	boilerman	boil
bol	bol	FBgn0011206	FBgn0011206	CG4760	3L	9134405	9097629	-1	boule	bol
bon	bon	FBgn0023097	FBgn0023097	CG5206	3R	20612540	20593139	1	bonus	bon
bond	bond	FBgn0260942	FBgn0260942	CG6921	3R	22556494	22550680	1	james bond	bond
bonsai	bonsai	FBgn0026261	FBgn0026261	CG4207	2R	22638868	22637770	1	bonsai	bonsai
bor	bor	FBgn0287225	FBgn0287225	CG6815	3R	16264115	16261355	-1	belphegor	bor
borr	borr	FBgn0032105	FBgn0032105	CG4454	2L	9253118	9251472	-1	borealin-related	borr
boss	boss	FBgn0000206	FBgn0000206	CG8285	3R	25966948	25961994	1	bride of sevenless	boss
botv	botv	FBgn0027535	FBgn0027535	CG15110	2R	19133706	19129589	1	brother of tout-velu	botv
bou	bou	FBgn0261284	FBgn0261284	CG14430	X	6987188	6986486	1	boudin	bou
bowl	bowl	FBgn0004893	FBgn0004893	CG10021	2L	3784121	3771700	1	brother of odd with entrails limited	bowl
br	br	FBgn0283451	FBgn0283451	CG11491	X	1664869	1575132	1	broad	br
brat	brat	FBgn0010300	FBgn0010300	CG10719	2L	19179758	19133816	1	brain tumor	brat
brk	brk	FBgn0024250	FBgn0024250	CG9653	X	7311132	7307939	1	brinker	brk
brm	brm	FBgn0000212	FBgn0000212	CG5942	3L	15982869	15970082	-1	brahma	brm
brn	brn	FBgn0000221	FBgn0000221	CG4934	X	4105791	4104342	1	brainiac	brn
brp	brp	FBgn0259246	FBgn0259246	CG42344	2R	9541565	9503765	1	bruchpilot	brp
bru1	bru1	FBgn0000114	FBgn0000114	CG31762	2L	12313438	12175004	1	bruno 1	bru1
bru2	bru2	FBgn0262475	FBgn0262475	CG43065	2L	12397528	12344219	1	bruno 2	bru2
bru3	bru3	FBgn0264001	FBgn0264001	CG43744	3L	13803400	13521907	-1	bruno 3	bru3
brun	brun	FBgn0261787	FBgn0261787	CG2478	2L	20656178	20650755	-1	brunelleschi	brun
brv3	brv3	FBgn0040333	FBgn0040333	CG13762	X	2624575	2622069	-1	brivido-3	brv3
